HOLEID,FROM,TO,LITHO,HARD,FIB
23GC02928,15,16,SA,2,0
23GC02928,16,17,SA,2,0
23GC02928,17,18,SA,2,0
23GC02928,18,19,SA,2,0
23GC02928,19,20,SA,2,0
23GC02928,20,21,SA,2,0
23GC02928,21,22,SA,2,0
23GC02928,22,23,SA,2,0
23GC02928,23,24,SA,2,0
23GC02929,0,1,FZ,3,0
23GC02929,1,2,FZ,3,0
23GC02929,2,3,FZ,3,0
23GC02929,3,4,FZ,3,0
23GC02929,4,5,FZ,3,0
23GC02929,5,6,FZ,3,0
23GC02929,6,7,SF,2,0
23GC02929,7,8,SF,2,0
23GC02929,8,9,SF,2,0
23GC02929,9,10,SF,2,0
23GC02929,10,11,SS,2,0
23GC02929,11,12,SS,2,0
23GC02929,12,13,SS,2,0
23GC02929,13,14,SA,2,0
23GC02929,14,15,SA,2,0
23GC02929,15,16,SA,2,0
23GC02929,16,17,SA,2,0
23GC02929,17,18,SA,2,0
23GC02929,18,19,SA,2,0
23GC02929,19,20,SA,2,0
23GC02929,20,21,SA,2,0
23GC02929,21,22,SA,2,0
23GC02929,22,23,SA,2,0
23GC02929,23,24,UM,3,0
23GC02930,0,1,SA,2,0
23GC02930,1,2,SA,2,0
23GC02930,2,3,SA,2,0
23GC02930,3,4,SA,2,0
23GC02930,4,5,SA,2,0
23GC02930,5,6,SA,2,0
23GC02930,6,7,SA,2,0
23GC02930,7,8,SA,2,0
23GC02930,8,9,SA,2,0
23GC02930,9,10,SA,2,0
23GC02930,10,11,SA,2,0
23GC02930,11,12,SA,2,0
23GC02930,12,13,SA,2,0
23GC02930,13,14,SA,2,0
23GC02930,14,15,SA,2,0
23GC02930,15,16,SA,2,0
23GC02930,16,17,SA,2,0
23GC02930,17,18,SA,2,0
23GC02930,18,19,SA,2,0
23GC02930,19,20,SA,2,0
23GC02930,20,21,SA,2,0
23GC02930,21,22,SA,2,0
23GC02930,22,23,SA,2,0
23GC02930,23,24,SA,2,0
23GC02931,0,1,FZ,2,0
23GC02931,1,2,FZ,2,0
23GC02931,2,3,SS,2,0
23GC02931,3,4,SS,2,0
23GC02931,4,5,SS,2,0
23GC02931,5,6,SS,2,0
23GC02931,6,7,SS,2,0
23GC02931,7,8,SS,2,0
23GC02931,8,9,SS,2,0
23GC02931,9,10,SS,2,0
23GC02931,10,11,SA,2,0
23GC02931,11,12,SA,2,0
23GC02931,12,13,SA,2,0
23GC02931,13,14,SA,2,0
23GC02931,14,15,UM,3,0
23GC02931,15,16,UM,3,0
23GC02931,16,17,UM,3,0
23GC02931,17,18,UM,3,0
23GC02931,18,19,UM,3,0
23GC02931,19,20,UM,3,0
23GC02931,20,21,UM,3,0
23GC02931,21,22,UM,3,0
23GC02931,22,23,UM,3,0
23GC02931,23,24,UM,3,0
23GC02932,0,1,FZ,3,0
23GC02932,1,2,FZ,3,0
23GC02932,2,3,FZ,3,0
23GC02932,3,4,FZ,3,0
23GC02932,4,5,FZ,3,0
23GC02932,5,6,FZ,3,0
23GC02932,6,7,FZ,2,0
23GC02932,7,8,FZ,2,0
23GC02932,8,9,SS,2,0
23GC02932,9,10,SA,2,0
23GC02932,10,11,SA,2,0
23GC02932,11,12,SA,2,0
23GC02932,12,13,UM,3,0
23GC02932,13,14,UM,3,0
23GC02932,14,15,UM,3,0
23GC02932,15,16,UM,3,0
23GC02932,16,17,UM,3,0
23GC02932,17,18,UM,3,0
23GC02932,18,19,UM,3,0
23GC02932,19,20,UM,3,0
23GC02932,20,21,UM,3,0
23GC02932,21,22,UM,3,0
23GC02932,22,23,UM,3,0
23GC02932,23,24,UM,3,0
23GC02933,0,1,FZ,3,0
23GC02933,1,2,FZ,3,0
23GC02933,2,3,FZ,3,0
23GC02933,3,4,FZ,3,0
23GC02933,4,5,FZ,2,0
23GC02933,5,6,FZ,2,0
23GC02933,6,7,FZ,2,0
23GC02933,7,8,SS,2,0
23GC02933,8,9,SS,2,0
23GC02933,9,10,SA,2,0
23GC02933,10,11,SA,2,0
23GC02933,11,12,SA,2,0
23GC02933,12,13,SA,2,0
23GC02933,13,14,UM,3,0
23GC02933,14,15,UM,3,0
23GC02933,15,16,UM,3,0
23GC02933,16,17,UM,3,0
23GC02933,17,18,UM,3,0
23GC02933,18,19,UM,3,0
23GC02933,19,20,UM,3,0
23GC02933,20,21,UM,3,0
23GC02933,21,22,UM,3,0
23GC02933,22,23,UM,3,0
23GC02933,23,24,UM,3,0
23GC02934,0,1,FZ,2,0
23GC02934,1,2,FZ,2,0
23GC02934,2,3,FZ,2,0
23GC02934,3,4,FZ,2,0
23GC02934,4,5,SA,2,0
23GC02934,5,6,SA,2,0
23GC02934,6,7,SA,2,0
23GC02934,7,8,SA,2,0
23GC02934,8,9,SA,2,0
23GC02934,9,10,SA,2,0
23GC02934,10,11,SA,2,0
23GC02934,11,12,SA,2,0
23GC02934,12,13,SA,2,0
23GC02934,13,14,SA,2,0
23GC02934,14,15,SA,2,0
23GC02934,15,16,SA,2,0
23GC02934,16,17,SA,2,0
23GC02934,17,18,SA,2,0
23GC02934,18,19,SA,2,0
23GC02934,19,20,SA,2,0
23GC02934,20,21,UM,3,0
23GC02934,21,22,UM,3,0
23GC02934,22,23,UM,3,0
23GC02934,23,24,UM,3,0
23GC02935,0,1,FZ,3,0
23GC02935,1,2,FZ,3,0
23GC02935,2,3,FZ,3,0
23GC02935,3,4,FZ,3,0
23GC02935,4,5,FZ,3,0
23GC02935,5,6,FZ,3,0
23GC02935,6,7,FZ,3,0
23GC02935,7,8,SF,2,0
23GC02935,8,9,SF,2,0
23GC02935,9,10,SF,2,0
23GC02935,10,11,SS,2,0
23GC02935,11,12,SS,2,0
23GC02935,12,13,SA,2,0
23GC02935,13,14,SA,2,0
23GC02935,14,15,SA,2,0
23GC02935,15,16,SA,2,0
23GC02935,16,17,SA,2,0
23GC02935,17,18,SA,2,0
23GC02935,18,19,SA,2,0
23GC02935,19,20,SA,2,0
23GC02935,20,21,SA,2,0
23GC02935,21,22,SA,2,0
23GC02935,22,23,SA,2,0
23GC02935,23,24,SA,2,0
23GC02936,0,1,TZ,3,0
23GC02936,1,2,TZ,3,0
23GC02936,2,3,TZ,3,0
23GC02936,3,4,TZ,3,0
23GC02936,4,5,PC,2,0
23GC02936,5,6,PC,2,0
23GC02936,6,7,PC,2,0
23GC02936,7,8,PC,2,0
23GC02936,8,9,PC,2,0
23GC02936,9,10,PC,2,0
23GC02936,10,11,PC,2,0
23GC02936,11,12,FZ,2,0
23GC02936,12,13,FZ,2,0
23GC02936,13,14,FZ,2,0
23GC02936,14,15,SS,2,0
23GC02936,15,16,SS,2,0
23GC02936,16,17,SS,2,0
23GC02936,17,18,SS,2,0
23GC02936,18,19,SS,2,0
23GC02936,19,20,SS,2,0
23GC02936,20,21,SS,2,0
23GC02936,21,22,SA,2,0
23GC02936,22,23,SA,2,0
23GC02936,23,24,SA,2,0
23GC02936,24,25,UM,3,0
23GC02936,25,26,UM,3,0
23GC02936,26,27,UM,3,0
23GC02936,27,28,UM,3,0
23GC02936,28,29,UM,3,0
23GC02936,29,30,UM,3,0
23GC02936,30,31,UM,3,0
23GC02936,31,32,UM,3,0
23GC02937,0,1,TZ,3,0
23GC02937,1,2,TZ,3,0
23GC02937,2,3,PC,2,0
23GC02937,3,4,PC,2,0
23GC02937,4,5,PC,2,0
23GC02937,5,6,PC,2,0
23GC02937,6,7,PC,2,0
23GC02937,7,8,PC,2,0
23GC02937,8,9,FZ,2,0
23GC02937,9,10,FZ,2,0
23GC02937,10,11,FZ,2,0
23GC02937,11,12,FZ,2,0
23GC02937,12,13,SM,1,0
23GC02937,13,14,SM,1,0
23GC02937,14,15,SS,2,0
23GC02937,15,16,SS,2,0
23GC02937,16,17,SS,2,0
23GC02937,17,18,SS,2,0
23GC02937,18,19,SS,2,0
23GC02937,19,20,SS,2,0
23GC02937,20,21,SS,2,0
23GC02937,21,22,SS,2,0
23GC02937,22,23,SS,2,0
23GC02937,23,24,SA,2,0
23GC02937,24,25,SA,2,0
23GC02937,25,26,SA,2,0
23GC02937,26,27,SA,2,0
23GC02937,27,28,UM,3,0
23GC02937,28,29,UM,3,0
23GC02937,29,30,UM,3,0
23GC02937,30,31,UM,3,0
23GC02937,31,32,UM,3,0
23GC02938,0,1,TZ,2,0
23GC02938,1,2,SA,2,0
23GC02938,2,3,SA,2,0
23GC02938,3,4,SA,2,0
23GC02938,4,5,SA,2,0
23GC02938,5,6,SA,2,0
23GC02938,6,7,SA,2,0
23GC02938,7,8,SA,2,0
23GC02938,8,9,SA,2,0
23GC02938,9,10,SA,2,0
23GC02938,10,11,SA,2,0
23GC02938,11,12,SA,2,0
23GC02938,12,13,SA,2,0
23GC02938,13,14,SA,2,0
23GC02938,14,15,SA,2,0
23GC02938,15,16,SA,2,0
23GC02938,16,17,SA,2,0
23GC02938,17,18,SA,2,0
23GC02938,18,19,SA,2,0
23GC02938,19,20,SA,2,0
23GC02938,20,21,SA,2,0
23GC02938,21,22,SA,2,0
23GC02938,22,23,SA,2,0
23GC02938,23,24,SA,2,0
23GC02939,0,1,TZ,2,0
23GC02939,1,2,PC,2,0
23GC02939,2,3,PC,2,0
23GC02939,3,4,FZ,3,0
23GC02939,4,5,FZ,3,0
23GC02939,5,6,FZ,3,0
23GC02939,6,7,FZ,3,0
23GC02939,7,8,FZ,3,0
23GC02939,8,9,FZ,3,0
23GC02939,9,10,FZ,3,0
23GC02939,10,11,FZ,3,0
23GC02939,11,12,FZ,3,0
23GC02939,12,13,FZ,3,0
23GC02939,13,14,SA,2,0
23GC02939,14,15,SA,2,0
23GC02939,15,16,SA,2,0
23GC02939,16,17,SA,2,0
23GC02939,17,18,SA,2,0
23GC02939,18,19,SA,2,0
23GC02939,19,20,SA,2,0
23GC02939,20,21,SA,2,0
23GC02939,21,22,SA,2,0
23GC02939,22,23,SA,2,0
23GC02939,23,24,SA,2,0
23GC02939,24,25,SA,2,0
23GC02939,25,26,SA,2,0
23GC02939,26,27,SA,2,0
23GC02939,27,28,SA,2,0
23GC02939,28,29,SA,2,0
23GC02939,29,30,SA,2,0
23GC02939,30,31,SA,2,0
23GC02939,31,32,SA,2,0
23GC02940,0,1,FZ,3,0
23GC02940,1,2,FZ,3,0
23GC02940,2,3,FZ,3,0
23GC02940,3,4,FZ,3,0
23GC02940,4,5,FZ,3,0
23GC02940,5,6,FZ,3,0
23GC02940,6,7,FZ,2,0
23GC02940,7,8,FZ,2,0
23GC02940,8,9,FZ,2,0
23GC02940,9,10,FZ,2,0
23GC02940,10,11,FZ,2,0
23GC02940,11,12,FZ,2,0
23GC02940,12,13,FZ,2,0
23GC02940,13,14,FZ,2,0
23GC02940,14,15,FZ,2,0
23GC02940,15,16,SA,2,0
23GC02940,16,17,SA,2,0
23GC02940,17,18,SA,2,0
23GC02940,18,19,SA,2,0
23GC02940,19,20,SA,2,0
23GC02940,20,21,SA,2,0
23GC02940,21,22,SA,2,0
23GC02940,22,23,SA,2,0
23GC02940,23,24,SA,2,0
23GC02940,24,25,SA,2,0
23GC02940,25,26,SA,2,0
23GC02940,26,27,SA,2,0
23GC02940,27,28,SA,2,0
23GC02941,0,1,SA,2,0
23GC02941,1,2,SA,2,0
23GC02941,2,3,SA,2,0
23GC02941,3,4,SA,2,0
23GC02941,4,5,SA,2,0
23GC02941,5,6,SA,2,0
23GC02941,6,7,SA,2,0
23GC02941,7,8,SA,2,0
23GC02941,8,9,SA,2,0
23GC02941,9,10,SA,2,0
23GC02941,10,11,SA,2,0
23GC02941,11,12,SA,2,0
23GC02941,12,13,SA,2,0
23GC02941,13,14,SA,2,0
23GC02941,14,15,SA,2,0
23GC02941,15,16,SA,2,0
23GC02941,16,17,SA,2,0
23GC02941,17,18,SA,2,0
23GC02941,18,19,SA,2,0
23GC02941,19,20,SA,2,0
23GC02941,20,21,SA,2,0
23GC02941,21,22,SA,2,0
23GC02941,22,23,SA,2,0
23GC02941,23,24,SA,2,0
23GC02942,0,1,SA,2,0
23GC02942,1,2,SA,2,0
23GC02942,2,3,SA,2,0
23GC02942,3,4,SA,2,0
23GC02942,4,5,SA,2,0
23GC02942,5,6,SA,2,0
23GC02942,6,7,SA,2,0
23GC02942,7,8,SA,2,0
23GC02942,8,9,SA,2,0
23GC02942,9,10,SA,2,0
23GC02942,10,11,SA,2,0
23GC02942,11,12,SA,2,0
23GC02942,12,13,SA,2,0
23GC02942,13,14,SA,2,0
23GC02942,14,15,SA,2,0
23GC02942,15,16,SA,2,0
23GC02942,16,17,SA,2,0
23GC02942,17,18,SA,2,0
23GC02942,18,19,SA,2,0
23GC02942,19,20,SA,2,0
23GC02942,20,21,SA,2,0
23GC02942,21,22,SA,2,0
23GC02942,22,23,SA,2,0
23GC02942,23,24,SA,2,0
23GC02942,24,25,SA,2,0
23GC02942,25,26,SA,2,0
23GC02942,26,27,SA,2,0
23GC02942,27,28,SA,2,0
23GC02942,28,29,SA,2,0
23GC02942,29,30,SA,2,0
23GC02942,30,31,SA,2,0
23GC02942,31,32,SA,2,0
23GC02943,0,1,SA,2,0
23GC02943,1,2,SA,2,0
23GC02943,2,3,SA,2,0
23GC02943,3,4,SA,2,0
23GC02943,4,5,SA,2,0
23GC02943,5,6,SA,2,0
23GC02943,6,7,SA,2,0
23GC02943,7,8,SA,2,0
23GC02943,8,9,SA,2,0
23GC02943,9,10,SA,2,0
23GC02943,10,11,SA,2,0
23GC02943,11,12,SA,2,0
23GC02943,12,13,SA,2,0
23GC02943,13,14,SA,2,0
23GC02943,14,15,SA,2,0
23GC02943,15,16,SA,2,0
23GC02943,16,17,SA,2,0
23GC02943,17,18,SA,2,0
23GC02943,18,19,SA,2,0
23GC02943,19,20,SA,2,0
23GC02943,20,21,SA,2,0
23GC02943,21,22,SA,2,0
23GC02943,22,23,SA,2,0
23GC02943,23,24,SA,2,0
23GC02943,24,25,SA,2,0
23GC02943,25,26,SA,2,0
23GC02943,26,27,SA,2,0
23GC02943,27,28,SA,2,0
23GC02944,0,1,FZ,3,0
23GC02944,1,2,FZ,3,0
23GC02944,2,3,FZ,3,0
23GC02944,3,4,FZ,3,0
23GC02944,4,5,FZ,3,0
23GC02944,5,6,FZ,3,0
23GC02944,6,7,SS,2,0
23GC02944,7,8,SS,2,0
23GC02944,8,9,SS,2,0
23GC02944,9,10,SS,2,0
23GC02944,10,11,SS,2,0
23GC02944,11,12,SS,2,0
23GC02944,12,13,SS,2,0
23GC02944,13,14,SS,2,0
23GC02944,14,15,SS,2,0
23GC02944,15,16,SS,2,0
23GC02944,16,17,SS,2,0
23GC02944,17,18,SS,2,0
23GC02944,18,19,SA,2,0
23GC02944,19,20,SA,2,0
23GC02944,20,21,SA,2,0
23GC02944,21,22,SA,2,0
23GC02944,22,23,SA,2,0
23GC02944,23,24,SA,2,0
23GC02944,24,25,SA,2,0
23GC02944,25,26,SA,2,0
23GC02944,26,27,SA,2,0
23GC02944,27,28,SA,2,0
23GC02944,28,29,UM,3,0
23GC02944,29,30,UM,3,0
23GC02944,30,31,UM,3,0
23GC02944,31,32,UM,3,0
23GC02945,0,1,TZ,2,0
23GC02945,1,2,FZ,3,0
23GC02945,2,3,FZ,3,0
23GC02945,3,4,FZ,3,0
23GC02945,4,5,FZ,3,0
23GC02945,5,6,FZ,3,0
23GC02945,6,7,FZ,3,0
23GC02945,7,8,FZ,3,0
23GC02945,8,9,FZ,3,0
23GC02945,9,10,FZ,3,0
23GC02945,10,11,FZ,2,0
23GC02945,11,12,FZ,2,0
23GC02945,12,13,FZ,2,0
23GC02945,13,14,FZ,2,0
23GC02945,14,15,FZ,2,0
23GC02945,15,16,FZ,2,0
23GC02945,16,17,FZ,2,0
23GC02945,17,18,FZ,2,0
23GC02945,18,19,FZ,2,0
23GC02945,19,20,FZ,2,0
23GC02945,20,21,FZ,2,0
23GC02945,21,22,FZ,2,0
23GC02945,22,23,SM,1,0
23GC02945,23,24,SM,1,0
23GC02945,24,25,SM,1,0
23GC02945,25,26,SM,1,0
23GC02945,26,27,SM,1,0
23GC02945,27,28,SM,1,0
23GC02945,28,29,SM,1,0
23GC02945,29,30,SS,2,0
23GC02945,30,31,SS,2,0
23GC02945,31,32,SS,2,0
23GC02945,32,33,SS,2,0
23GC02945,33,34,SA,2,0
23GC02945,34,35,SA,2,0
23GC02945,35,36,SA,2,0
23GC02945,36,37,SA,2,0
23GC02945,37,38,SA,2,0
23GC02945,38,39,SA,2,0
23GC02945,39,40,SA,2,0
23GC02945,40,41,SA,2,0
23GC02945,41,42,SA,2,0
23GC02945,42,43,SA,2,0
23GC02945,43,44,UM,3,0
23GC02945,44,45,UM,3,0
23GC02945,45,46,UM,3,0
23GC02945,46,47,UM,3,0
23GC02945,47,48,UM,3,0
23GC02946,0,1,TZ,2,0
23GC02946,1,2,FZ,3,0
23GC02946,2,3,FZ,3,0
23GC02946,3,4,FZ,3,0
23GC02946,4,5,FZ,3,0
23GC02946,5,6,FZ,3,0
23GC02946,6,7,FZ,3,0
23GC02946,7,8,FZ,3,0
23GC02946,8,9,FZ,3,0
23GC02946,9,10,FZ,3,0
23GC02946,10,11,FZ,2,0
23GC02946,11,12,FZ,2,0
23GC02946,12,13,FZ,2,0
23GC02946,13,14,FZ,2,0
23GC02946,14,15,FZ,2,0
23GC02946,15,16,FZ,2,0
23GC02946,16,17,FZ,2,0
23GC02946,17,18,FZ,2,0
23GC02946,18,19,FZ,2,0
23GC02946,19,20,FZ,2,0
23GC02946,20,21,FZ,2,0
23GC02946,21,22,FZ,2,0
23GC02946,22,23,SM,1,0
23GC02946,23,24,SM,1,0
23GC02946,24,25,SM,1,0
23GC02946,25,26,SM,1,0
23GC02946,26,27,SM,1,0
23GC02946,27,28,SM,1,0
23GC02946,28,29,SM,1,0
23GC02946,29,30,SS,2,0
23GC02946,30,31,SS,2,0
23GC02946,31,32,SS,2,0
23GC02946,32,33,SS,2,0
23GC02946,33,34,SA,2,0
23GC02946,34,35,SA,2,0
23GC02946,35,36,SA,2,0
23GC02946,36,37,SA,2,0
23GC02946,37,38,SA,2,0
23GC02946,38,39,SA,2,0
23GC02946,39,40,SA,2,0
23GC02946,40,41,SA,2,0
23GC02946,41,42,SA,2,0
23GC02946,42,43,SA,2,0
23GC02946,43,44,UM,3,0
23GC02946,44,45,UM,3,0
23GC02946,45,46,UM,3,0
23GC02946,46,47,UM,3,0
23GC02946,47,48,UM,3,0
23GC02947,0,1,FZ,2,0
23GC02947,1,2,FZ,2,0
23GC02947,2,3,FZ,2,0
23GC02947,3,4,FZ,2,0
23GC02947,4,5,FZ,2,0
23GC02947,5,6,SA,2,0
23GC02947,6,7,SA,2,0
23GC02947,7,8,SA,2,0
23GC02947,8,9,SA,2,0
23GC02947,9,10,SA,2,0
23GC02947,10,11,SA,2,0
23GC02947,11,12,SA,2,0
23GC02947,12,13,SA,2,0
23GC02947,13,14,SA,2,0
23GC02947,14,15,SA,2,0
23GC02947,15,16,SA,2,0
23GC02947,16,17,SA,2,0
23GC02947,17,18,SA,2,0
23GC02947,18,19,SA,2,0
23GC02947,19,20,SA,2,0
23GC02948,0,1,FZ,2,0
23GC02948,1,2,FZ,2,0
23GC02948,2,3,FZ,2,0
23GC02948,3,4,FZ,2,0
23GC02948,4,5,FZ,2,0
23GC02948,5,6,FZ,2,0
23GC02948,6,7,FZ,2,0
23GC02948,7,8,FZ,2,0
23GC02948,8,9,SA,2,0
23GC02948,9,10,SA,2,0
23GC02948,10,11,SA,2,0
23GC02948,11,12,SA,2,0
23GC02948,12,13,SA,2,0
23GC02948,13,14,SA,2,0
23GC02948,14,15,SA,2,0
23GC02948,15,16,SA,2,0
23GC02948,16,17,SA,2,0
23GC02948,17,18,SA,2,0
23GC02948,18,19,SA,2,0
23GC02948,19,20,SA,2,0
23GC02949,0,1,TZ,2,0
23GC02949,1,2,PC,2,0
23GC02949,2,3,PC,2,0
23GC02949,3,4,PC,2,0
23GC02949,4,5,PC,2,0
23GC02949,5,6,PC,2,0
23GC02949,6,7,FZ,2,0
23GC02949,7,8,FZ,2,0
23GC02949,8,9,FZ,2,0
23GC02949,9,10,SA,2,0
23GC02949,10,11,SA,2,0
23GC02949,11,12,SA,2,0
23GC02949,12,13,SA,2,0
23GC02949,13,14,SA,2,0
23GC02949,14,15,SA,2,0
23GC02949,15,16,SA,2,0
23GC02949,16,17,SA,2,0
23GC02949,17,18,SA,2,0
23GC02949,18,19,SA,2,0
23GC02949,19,20,SA,2,0
23GC02949,20,21,SA,2,0
23GC02949,21,22,SA,2,0
23GC02949,22,23,SA,2,0
23GC02949,23,24,SA,2,0
23GC02949,24,25,SA,2,0
23GC02949,25,26,SA,2,0
23GC02949,26,27,SA,2,0
23GC02949,27,28,SA,2,0
23GC02949,28,29,SA,2,0
23GC02949,29,30,SA,2,0
23GC02949,30,31,SA,2,0
23GC02949,31,32,SA,2,0
23GC02950,0,1,PC,2,0
23GC02950,1,2,PC,2,0
23GC02950,2,3,PC,2,0
23GC02950,3,4,PC,2,0
23GC02950,4,5,PC,2,0
23GC02950,5,6,SA,2,0
23GC02950,6,7,SA,2,0
23GC02950,7,8,SA,2,0
23GC02950,8,9,SA,2,0
23GC02950,9,10,SA,2,0
23GC02950,10,11,SA,2,0
23GC02950,11,12,SA,2,0
23GC02950,12,13,SA,2,0
23GC02950,13,14,SA,2,0
23GC02950,14,15,SA,2,0
23GC02950,15,16,SA,2,0
23GC02950,16,17,SA,2,0
23GC02950,17,18,SA,2,0
23GC02950,18,19,SA,2,0
23GC02950,19,20,SA,2,0
23GC02950,20,21,SA,2,0
23GC02950,21,22,SA,2,0
23GC02950,22,23,SA,2,0
23GC02950,23,24,SA,2,0
23GC02950,24,25,SA,2,0
23GC02950,25,26,SA,2,0
23GC02950,26,27,SA,2,0
23GC02950,27,28,SA,2,0
23GC02951,0,1,TZ,2,0
23GC02951,1,2,SA,2,0
23GC02951,2,3,SA,2,0
23GC02951,3,4,SA,2,0
23GC02951,4,5,SA,2,0
23GC02951,5,6,SA,2,0
23GC02951,6,7,SA,2,0
23GC02951,7,8,SA,2,0
23GC02951,8,9,SA,2,0
23GC02951,9,10,SA,2,0
23GC02951,10,11,SA,2,0
23GC02951,11,12,SA,2,0
23GC02951,12,13,SA,2,0
23GC02951,13,14,SA,2,0
23GC02951,14,15,SA,2,0
23GC02951,15,16,SA,2,0
23GC02951,16,17,SA,2,0
23GC02951,17,18,SA,2,0
23GC02951,18,19,SA,2,0
23GC02951,19,20,SA,2,0
23GC02951,20,21,SA,2,0
23GC02951,21,22,SA,2,0
23GC02951,22,23,SA,2,0
23GC02951,23,24,SA,2,0
23GC02951,24,25,SA,2,0
23GC02951,25,26,SA,2,0
23GC02951,26,27,SA,2,0
23GC02951,27,28,SA,2,0
23GC02951,28,29,SA,2,0
23GC02951,29,30,SA,2,0
23GC02951,30,31,SA,2,0
23GC02951,31,32,SA,2,0
23GC02951,32,33,UM,3,0
23GC02951,33,34,UM,3,0
23GC02951,34,35,UM,3,0
23GC02951,35,36,UM,3,0
23GC02952,0,1,FZ,2,0
23GC02952,1,2,FZ,2,0
23GC02952,2,3,FZ,2,0
23GC02952,3,4,FZ,2,0
23GC02952,4,5,FZ,2,0
23GC02952,5,6,SA,2,0
23GC02952,6,7,SA,2,0
23GC02952,7,8,SA,2,0
23GC02952,8,9,SA,2,0
23GC02952,9,10,SA,2,0
23GC02952,10,11,SA,2,0
23GC02952,11,12,SA,2,0
23GC02952,12,13,SA,2,0
23GC02952,13,14,SA,2,0
23GC02952,14,15,SA,2,0
23GC02952,15,16,SA,2,0
23GC02953,0,1,FZ,2,0
23GC02953,1,2,FZ,2,0
23GC02953,2,3,FZ,2,0
23GC02953,3,4,FZ,2,0
23GC02953,4,5,SA,2,0
23GC02953,5,6,SA,2,0
23GC02953,6,7,SA,2,0
23GC02953,7,8,SA,2,0
23GC02953,8,9,SA,2,0
23GC02953,9,10,SA,2,0
23GC02953,10,11,SA,2,0
23GC02953,11,12,SA,2,0
23GC02953,12,13,SA,2,0
23GC02953,13,14,SA,2,0
23GC02953,14,15,SA,2,0
23GC02953,15,16,SA,2,0
23GC02954,0,1,TZ,3,0
23GC02954,1,2,PC,2,0
23GC02954,2,3,PC,2,0
23GC02954,3,4,PC,2,0
23GC02954,4,5,SA,2,0
23GC02954,5,6,SA,2,0
23GC02954,6,7,SA,2,0
23GC02954,7,8,SA,2,0
23GC02954,8,9,SA,2,0
23GC02954,9,10,SA,2,0
23GC02954,10,11,SA,2,0
23GC02954,11,12,SA,2,0
23GC02954,12,13,SA,2,0
23GC02954,13,14,SA,2,0
23GC02954,14,15,SA,2,0
23GC02954,15,16,SA,2,0
23GC02954,16,17,SA,2,0
23GC02954,17,18,SA,2,0
23GC02954,18,19,SA,2,0
23GC02954,19,20,SA,2,0
23GC02954,20,21,SA,2,0
23GC02954,21,22,SA,2,0
23GC02954,22,23,SA,2,0
23GC02954,23,24,SA,2,0
23GC02954,24,25,SA,2,0
23GC02954,25,26,SA,2,0
23GC02954,26,27,SA,2,0
23GC02954,27,28,SA,2,0
23GC02955,0,1,PC,2,0
23GC02955,1,2,PC,2,0
23GC02955,2,3,PC,2,0
23GC02955,3,4,PC,2,0
23GC02955,4,5,PC,2,0
23GC02955,5,6,PC,2,0
23GC02955,6,7,PC,2,0
23GC02955,7,8,SA,2,0
23GC02955,8,9,SA,2,0
23GC02955,9,10,SA,2,0
23GC02955,10,11,SA,2,0
23GC02955,11,12,SA,2,0
23GC02955,12,13,SA,2,0
23GC02955,13,14,SA,2,0
23GC02955,14,15,SA,2,0
23GC02955,15,16,SA,2,0
23GC02955,16,17,SA,2,0
23GC02955,17,18,SA,2,0
23GC02955,18,19,SA,2,0
23GC02955,19,20,SA,2,0
23GC02955,20,21,SA,2,0
23GC02955,21,22,SA,2,0
23GC02955,22,23,SA,2,0
23GC02955,23,24,SA,2,0
23GC02955,24,25,SA,2,0
23GC02955,25,26,SA,2,0
23GC02955,26,27,SA,2,0
23GC02955,27,28,SA,2,0
23GC02955,28,29,SA,2,0
23GC02955,29,30,SA,2,0
23GC02955,30,31,SA,2,0
23GC02955,31,32,SA,2,0
23GC02956,0,1,TZ,3,0
23GC02956,1,2,TZ,3,0
23GC02956,2,3,FZ,3,0
23GC02956,3,4,FZ,3,0
23GC02956,4,5,FZ,3,0
23GC02956,5,6,FZ,3,0
23GC02956,6,7,FZ,3,0
23GC02956,7,8,FZ,3,0
23GC02956,8,9,FZ,3,0
23GC02956,9,10,FZ,3,0
23GC02956,10,11,FZ,3,0
23GC02956,11,12,FZ,3,0
23GC02956,12,13,FZ,3,0
23GC02956,13,14,FZ,3,0
23GC02956,14,15,FZ,3,0
23GC02956,15,16,FZ,3,0
23GC02956,16,17,SM,1,0
23GC02956,17,18,SS,2,0
23GC02956,18,19,SS,2,0
23GC02956,19,20,SS,2,0
23GC02956,20,21,SA,2,0
23GC02956,21,22,SA,2,0
23GC02956,22,23,SA,2,0
23GC02956,23,24,SA,2,0
23GC02956,24,25,SA,2,0
23GC02956,25,26,SA,2,0
23GC02956,26,27,SA,2,0
23GC02956,27,28,SA,2,0
23GC02956,28,29,SA,2,0
23GC02956,29,30,SA,2,0
23GC02956,30,31,SA,2,0
23GC02956,31,32,SA,2,0
23GC02956,32,33,SA,2,0
23GC02956,33,34,SA,2,0
23GC02956,34,35,SA,2,0
23GC02956,35,36,SA,2,0
23GC02956,36,37,SA,2,0
23GC02956,37,38,UM,3,0
23GC02956,38,39,UM,3,0
23GC02956,39,40,UM,3,0
23GC02957,0,1,SA,2,0
23GC02957,1,2,SA,2,0
23GC02957,2,3,SA,2,0
23GC02957,3,4,SA,2,0
23GC02957,4,5,SA,2,0
23GC02957,5,6,SA,2,0
23GC02957,6,7,SA,2,0
